date,titleSlug,questionFrontendId,title,difficulty,acRate
2022-11-04,reverse-vowels-of-a-string,345,Reverse Vowels of a String,Easy,53.6
2022-11-05,word-search-ii,212,Word Search II,Hard,36.4
2022-11-06,orderly-queue,899,Orderly Queue,Hard,65.9
2022-11-07,maximum-69-number,1323,Maximum 69 Number,Easy,82.4
2022-11-08,make-the-string-great,1544,Make The String Great,Easy,68.4
2022-11-09,online-stock-span,901,Online Stock Span,Medium,66.1
2022-11-10,remove-all-adjacent-duplicates-in-string,1047,Remove All Adjacent Duplicates In String,Easy,69.8
2022-11-11,remove-duplicates-from-sorted-array,26,Remove Duplicates from Sorted Array,Easy,56.5
2022-11-12,find-median-from-data-stream,295,Find Median from Data Stream,Hard,52.1
2022-11-13,reverse-words-in-a-string,151,Reverse Words in a String,Medium,44.1
2022-11-14,most-stones-removed-with-same-row-or-column,947,Most Stones Removed with Same Row or Column,Medium,58.9
2022-11-15,count-complete-tree-nodes,222,Count Complete Tree Nodes,Easy,66.2
2022-11-16,guess-number-higher-or-lower,374,Guess Number Higher or Lower,Easy,53.8
2022-11-17,rectangle-area,223,Rectangle Area,Medium,46.4
2022-11-18,ugly-number,263,Ugly Number,Easy,42.0
2022-11-19,erect-the-fence,587,Erect the Fence,Hard,51.9
2022-11-20,basic-calculator,224,Basic Calculator,Hard,43.7
2022-11-21,nearest-exit-from-entrance-in-maze,1926,Nearest Exit from Entrance in Maze,Medium,46.7
2022-11-22,perfect-squares,279,Perfect Squares,Medium,54.9
2022-11-23,valid-sudoku,36,Valid Sudoku,Medium,60.1
2022-11-24,word-search,79,Word Search,Medium,43.1
2022-11-25,sum-of-subarray-minimums,907,Sum of Subarray Minimums,Medium,37.3
2022-11-26,maximum-profit-in-job-scheduling,1235,Maximum Profit in Job Scheduling,Hard,54.4
2022-11-27,arithmetic-slices-ii-subsequence,446,Arithmetic Slices II - Subsequence,Hard,54.6
2022-11-28,find-players-with-zero-or-one-losses,2225,Find Players With Zero or One Losses,Medium,73.3
2022-11-29,insert-delete-getrandom-o1,380,Insert Delete GetRandom O(1),Medium,54.5
2022-11-30,unique-number-of-occurrences,1207,Unique Number of Occurrences,Easy,77.3
2022-12-01,determine-if-string-halves-are-alike,1704,Determine if String Halves Are Alike,Easy,78.7
2022-12-02,determine-if-two-strings-are-close,1657,Determine if Two Strings Are Close,Medium,54.7
2022-12-03,sort-characters-by-frequency,451,Sort Characters By Frequency,Medium,72.7
2022-12-04,minimum-average-difference,2256,Minimum Average Difference,Medium,43.2
2022-12-05,middle-of-the-linked-list,876,Middle of the Linked List,Easy,78.8
2022-12-06,odd-even-linked-list,328,Odd Even Linked List,Medium,61.5
2022-12-07,range-sum-of-bst,938,Range Sum of BST,Easy,86.9
2022-12-08,leaf-similar-trees,872,Leaf-Similar Trees,Easy,70.1
2022-12-09,maximum-difference-between-node-and-ancestor,1026,Maximum Difference Between Node and Ancestor,Medium,78.1
2022-12-10,maximum-product-of-splitted-binary-tree,1339,Maximum Product of Splitted Binary Tree,Medium,47.7
2022-12-11,binary-tree-maximum-path-sum,124,Binary Tree Maximum Path Sum,Hard,40.2
2022-12-12,climbing-stairs,70,Climbing Stairs,Easy,53.0
2022-12-13,minimum-falling-path-sum,931,Minimum Falling Path Sum,Medium,63.6
2022-12-14,house-robber,198,House Robber,Medium,51.2
2022-12-15,longest-common-subsequence,1143,Longest Common Subsequence,Medium,57.8
2022-12-16,implement-queue-using-stacks,232,Implement Queue using Stacks,Easy,66.6
2022-12-17,evaluate-reverse-polish-notation,150,Evaluate Reverse Polish Notation,Medium,52.0
2022-12-18,daily-temperatures,739,Daily Temperatures,Medium,66.1
2022-12-19,find-if-path-exists-in-graph,1971,Find if Path Exists in Graph,Easy,54.1
2022-12-20,keys-and-rooms,841,Keys and Rooms,Medium,73.3
2022-12-21,possible-bipartition,886,Possible Bipartition,Medium,50.7
2022-12-22,sum-of-distances-in-tree,834,Sum of Distances in Tree,Hard,65.3
2022-12-23,best-time-to-buy-and-sell-stock-with-cooldown,309,Best Time to Buy and Sell Stock with Cooldown,Medium,58.6
2022-12-24,domino-and-tromino-tiling,790,Domino and Tromino Tiling,Medium,50.3
2022-12-25,longest-subsequence-with-limited-sum,2389,Longest Subsequence With Limited Sum,Easy,71.8
2022-12-26,jump-game,55,Jump Game,Medium,38.6
2022-12-27,maximum-bags-with-full-capacity-of-rocks,2279,Maximum Bags With Full Capacity of Rocks,Medium,67.5
2022-12-28,remove-stones-to-minimize-the-total,1962,Remove Stones to Minimize the Total,Medium,62.4
2022-12-29,single-threaded-cpu,1834,Single-Threaded CPU,Medium,45.6
2022-12-30,all-paths-from-source-to-target,797,All Paths From Source to Target,Medium,82.5
2022-12-31,unique-paths-iii,980,Unique Paths III,Hard,81.9
2023-01-01,word-pattern,290,Word Pattern,Easy,42.2
2023-01-02,detect-capital,520,Detect Capital,Easy,56.4
2023-01-03,delete-columns-to-make-sorted,944,Delete Columns to Make Sorted,Easy,74.6
2023-01-04,minimum-rounds-to-complete-all-tasks,2244,Minimum Rounds to Complete All Tasks,Medium,62.9
2023-01-05,minimum-number-of-arrows-to-burst-balloons,452,Minimum Number of Arrows to Burst Balloons,Medium,59.1
2023-01-06,maximum-ice-cream-bars,1833,Maximum Ice Cream Bars,Medium,73.8
2023-01-07,gas-station,134,Gas Station,Medium,45.5
2023-01-08,max-points-on-a-line,149,Max Points on a Line,Hard,27.1
2023-01-09,binary-tree-preorder-traversal,144,Binary Tree Preorder Traversal,Easy,70.1
2023-01-10,same-tree,100,Same Tree,Easy,62.7
2023-01-11,minimum-time-to-collect-all-apples-in-a-tree,1443,Minimum Time to Collect All Apples in a Tree,Medium,62.4
2023-01-12,number-of-nodes-in-the-sub-tree-with-the-same-label,1519,Number of Nodes in the Sub-Tree With the Same Label,Medium,55.0
2023-01-13,longest-path-with-different-adjacent-characters,2246,Longest Path With Different Adjacent Characters,Hard,54.5
2023-01-14,lexicographically-smallest-equivalent-string,1061,Lexicographically Smallest Equivalent String,Medium,76.6
2023-01-15,number-of-good-paths,2421,Number of Good Paths,Hard,56.3
2023-01-16,insert-interval,57,Insert Interval,Medium,41.8
2023-01-17,flip-string-to-monotone-increasing,926,Flip String to Monotone Increasing,Medium,61.5
2023-01-18,maximum-sum-circular-subarray,918,Maximum Sum Circular Subarray,Medium,45.2
2023-01-19,subarray-sums-divisible-by-k,974,Subarray Sums Divisible by K,Medium,55.5
2023-01-20,non-decreasing-subsequences,491,Non-decreasing Subsequences,Medium,60.9
2023-01-21,restore-ip-addresses,93,Restore IP Addresses,Medium,50.4
2023-01-22,palindrome-partitioning,131,Palindrome Partitioning,Medium,69.7
2023-01-23,find-the-town-judge,997,Find the Town Judge,Easy,49.8
2023-01-24,snakes-and-ladders,909,Snakes and Ladders,Medium,43.8
2023-01-25,find-closest-node-to-given-two-nodes,2359,Find Closest Node to Given Two Nodes,Medium,45.5
2023-01-26,cheapest-flights-within-k-stops,787,Cheapest Flights Within K Stops,Medium,39.4
2023-01-27,concatenated-words,472,Concatenated Words,Hard,49.4
2023-01-28,data-stream-as-disjoint-intervals,352,Data Stream as Disjoint Intervals,Hard,60.1
2023-01-29,lfu-cache,460,LFU Cache,Hard,44.5
2023-01-30,n-th-tribonacci-number,1137,N-th Tribonacci Number,Easy,63.8
2023-01-31,best-team-with-no-conflicts,1626,Best Team With No Conflicts,Medium,50.4
2023-02-01,greatest-common-divisor-of-strings,1071,Greatest Common Divisor of Strings,Easy,51.5
2023-02-02,verifying-an-alien-dictionary,953,Verifying an Alien Dictionary,Easy,55.1
2023-02-03,zigzag-conversion,6,Zigzag Conversion,Medium,48.6
2023-02-04,permutation-in-string,567,Permutation in String,Medium,44.5
2023-02-05,find-all-anagrams-in-a-string,438,Find All Anagrams in a String,Medium,51.1
2023-02-06,shuffle-the-array,1470,Shuffle the Array,Easy,88.6
2023-02-07,fruit-into-baskets,904,Fruit Into Baskets,Medium,44.6
2023-02-08,jump-game-ii,45,Jump Game II,Medium,40.6
2023-02-09,naming-a-company,2306,Naming a Company,Hard,46.4
2023-02-10,as-far-from-land-as-possible,1162,As Far from Land as Possible,Medium,51.6
2023-02-11,shortest-path-with-alternating-colors,1129,Shortest Path with Alternating Colors,Medium,47.1
2023-02-12,minimum-fuel-cost-to-report-to-the-capital,2477,Minimum Fuel Cost to Report to the Capital,Medium,64.5
2023-02-13,count-odd-numbers-in-an-interval-range,1523,Count Odd Numbers in an Interval Range,Easy,49.9
2023-02-14,add-binary,67,Add Binary,Easy,53.9
2023-02-15,add-to-array-form-of-integer,989,Add to Array-Form of Integer,Easy,45.2
2023-02-16,maximum-depth-of-binary-tree,104,Maximum Depth of Binary Tree,Easy,75.7
2023-02-17,minimum-distance-between-bst-nodes,783,Minimum Distance Between BST Nodes,Easy,59.6
2023-02-18,invert-binary-tree,226,Invert Binary Tree,Easy,77.4
2023-02-19,binary-tree-zigzag-level-order-traversal,103,Binary Tree Zigzag Level Order Traversal,Medium,59.4
2023-02-20,search-insert-position,35,Search Insert Position,Easy,46.5
2023-02-21,single-element-in-a-sorted-array,540,Single Element in a Sorted Array,Medium,59.2
2023-02-22,capacity-to-ship-packages-within-d-days,1011,Capacity To Ship Packages Within D Days,Medium,69.9
2023-02-23,ipo,502,IPO,Hard,53.2
2023-02-24,minimize-deviation-in-array,1675,Minimize Deviation in Array,Hard,54.0
2023-02-25,best-time-to-buy-and-sell-stock,121,Best Time to Buy and Sell Stock,Easy,53.9
2023-02-26,edit-distance,72,Edit Distance,Medium,56.9
2023-02-27,construct-quad-tree,427,Construct Quad Tree,Medium,75.6
2023-02-28,find-duplicate-subtrees,652,Find Duplicate Subtrees,Medium,59.5
2023-03-01,sort-an-array,912,Sort an Array,Medium,56.1
2023-03-02,string-compression,443,String Compression,Medium,55.0
2023-03-03,find-the-index-of-the-first-occurrence-in-a-string,28,Find the Index of the First Occurrence in a String,Easy,42.8
2023-03-04,count-subarrays-with-fixed-bounds,2444,Count Subarrays With Fixed Bounds,Hard,68.0
2023-03-05,jump-game-iv,1345,Jump Game IV,Hard,46.2
2023-03-06,kth-missing-positive-number,1539,Kth Missing Positive Number,Easy,60.3
2023-03-07,minimum-time-to-complete-trips,2187,Minimum Time to Complete Trips,Medium,38.8
2023-03-08,koko-eating-bananas,875,Koko Eating Bananas,Medium,48.5
2023-03-09,linked-list-cycle-ii,142,Linked List Cycle II,Medium,51.9
2023-03-10,linked-list-random-node,382,Linked List Random Node,Medium,63.3
2023-03-11,convert-sorted-list-to-binary-search-tree,109,Convert Sorted List to Binary Search Tree,Medium,62.3
2023-03-12,merge-k-sorted-lists,23,Merge k Sorted Lists,Hard,53.4
2023-03-13,symmetric-tree,101,Symmetric Tree,Easy,57.0
2023-03-14,sum-root-to-leaf-numbers,129,Sum Root to Leaf Numbers,Medium,66.2
2023-03-15,check-completeness-of-a-binary-tree,958,Check Completeness of a Binary Tree,Medium,57.1
2023-03-16,construct-binary-tree-from-inorder-and-postorder-traversal,106,Construct Binary Tree from Inorder and Postorder Traversal,Medium,63.5
2023-03-17,implement-trie-prefix-tree,208,Implement Trie (Prefix Tree),Medium,65.7
2023-03-18,design-browser-history,1472,Design Browser History,Medium,77.6
2023-03-19,design-add-and-search-words-data-structure,211,Design Add and Search Words Data Structure,Medium,45.6
2023-03-20,can-place-flowers,605,Can Place Flowers,Easy,29.1
2023-03-21,number-of-zero-filled-subarrays,2348,Number of Zero-Filled Subarrays,Medium,66.7
2023-03-22,minimum-score-of-a-path-between-two-cities,2492,Minimum Score of a Path Between Two Cities,Medium,57.4
2023-03-23,number-of-operations-to-make-network-connected,1319,Number of Operations to Make Network Connected,Medium,63.0
2023-03-24,reorder-routes-to-make-all-paths-lead-to-the-city-zero,1466,Reorder Routes to Make All Paths Lead to the City Zero,Medium,64.4
2023-03-25,count-unreachable-pairs-of-nodes-in-an-undirected-graph,2316,Count Unreachable Pairs of Nodes in an Undirected Graph,Medium,49.3
2023-03-26,longest-cycle-in-a-graph,2360,Longest Cycle in a Graph,Hard,49.8
2023-03-27,minimum-path-sum,64,Minimum Path Sum,Medium,64.4
2023-03-28,minimum-cost-for-tickets,983,Minimum Cost For Tickets,Medium,65.2
2023-03-29,reducing-dishes,1402,Reducing Dishes,Hard,76.2
2023-03-30,scramble-string,87,Scramble String,Hard,40.4
2023-03-31,number-of-ways-of-cutting-a-pizza,1444,Number of Ways of Cutting a Pizza,Hard,62.1
2023-04-01,binary-search,704,Binary Search,Easy,57.9
2023-04-02,successful-pairs-of-spells-and-potions,2300,Successful Pairs of Spells and Potions,Medium,43.3
2023-04-03,boats-to-save-people,881,Boats to Save People,Medium,59.4
2023-04-04,optimal-partition-of-string,2405,Optimal Partition of String,Medium,78.0
2023-04-05,minimize-maximum-of-array,2439,Minimize Maximum of Array,Medium,46.5
2023-04-06,number-of-closed-islands,1254,Number of Closed Islands,Medium,66.4
2023-04-07,number-of-enclaves,1020,Number of Enclaves,Medium,69.1
2023-04-08,clone-graph,133,Clone Graph,Medium,58.1
2023-04-09,largest-color-value-in-a-directed-graph,1857,Largest Color Value in a Directed Graph,Hard,50.0
2023-04-10,valid-parentheses,20,Valid Parentheses,Easy,40.7
2023-04-11,removing-stars-from-a-string,2390,Removing Stars From a String,Medium,75.6
2023-04-12,simplify-path,71,Simplify Path,Medium,43.2
2023-04-13,validate-stack-sequences,946,Validate Stack Sequences,Medium,69.5
2023-04-14,longest-palindromic-subsequence,516,Longest Palindromic Subsequence,Medium,62.9
2023-04-15,maximum-value-of-k-coins-from-piles,2218,Maximum Value of K Coins From Piles,Hard,60.6
2023-04-16,number-of-ways-to-form-a-target-string-given-a-dictionary,1639,Number of Ways to Form a Target String Given a Dictionary,Hard,51.2
2023-04-17,kids-with-the-greatest-number-of-candies,1431,Kids With the Greatest Number of Candies,Easy,87.6
2023-04-18,merge-strings-alternately,1768,Merge Strings Alternately,Easy,80.1
2023-04-19,longest-zigzag-path-in-a-binary-tree,1372,Longest ZigZag Path in a Binary Tree,Medium,65.9
2023-04-20,maximum-width-of-binary-tree,662,Maximum Width of Binary Tree,Medium,43.0
2023-04-21,profitable-schemes,879,Profitable Schemes,Hard,48.3
2023-04-22,minimum-insertion-steps-to-make-a-string-palindrome,1312,Minimum Insertion Steps to Make a String Palindrome,Hard,70.9
2023-04-23,restore-the-array,1416,Restore The Array,Hard,47.6
2023-04-24,last-stone-weight,1046,Last Stone Weight,Easy,65.5
2023-04-25,smallest-number-in-infinite-set,2336,Smallest Number in Infinite Set,Medium,71.7
2023-04-26,add-digits,258,Add Digits,Easy,66.8
2023-04-27,bulb-switcher,319,Bulb Switcher,Medium,52.9
2023-04-28,similar-string-groups,839,Similar String Groups,Hard,55.0
2023-04-29,checking-existence-of-edge-length-limited-paths,1697,Checking Existence of Edge Length Limited Paths,Hard,62.5
2023-04-30,remove-max-number-of-edges-to-keep-graph-fully-traversable,1579,Remove Max Number of Edges to Keep Graph Fully Traversable,Hard,71.2
2023-05-01,average-salary-excluding-the-minimum-and-maximum-salary,1491,Average Salary Excluding the Minimum and Maximum Salary,Easy,63.5
2023-05-02,sign-of-the-product-of-an-array,1822,Sign of the Product of an Array,Easy,65.3
2023-05-03,find-the-difference-of-two-arrays,2215,Find the Difference of Two Arrays,Easy,79.0
2023-05-04,dota2-senate,649,Dota2 Senate,Medium,47.7
2023-05-05,maximum-number-of-vowels-in-a-substring-of-given-length,1456,Maximum Number of Vowels in a Substring of Given Length,Medium,58.7
2023-05-06,number-of-subsequences-that-satisfy-the-given-sum-condition,1498,Number of Subsequences That Satisfy the Given Sum Condition,Medium,43.7
2023-05-07,find-the-longest-valid-obstacle-course-at-each-position,1964,Find the Longest Valid Obstacle Course at Each Position,Hard,62.9
2023-05-08,matrix-diagonal-sum,1572,Matrix Diagonal Sum,Easy,83.1
2023-05-09,spiral-matrix,54,Spiral Matrix,Medium,50.2
2023-05-10,spiral-matrix-ii,59,Spiral Matrix II,Medium,71.5
2023-05-11,uncrossed-lines,1035,Uncrossed Lines,Medium,63.2
2023-05-12,solving-questions-with-brainpower,2140,Solving Questions With Brainpower,Medium,55.0
2023-05-13,count-ways-to-build-good-strings,2466,Count Ways To Build Good Strings,Medium,54.5
2023-05-14,maximize-score-after-n-operations,1799,Maximize Score After N Operations,Hard,57.9
2023-05-15,swapping-nodes-in-a-linked-list,1721,Swapping Nodes in a Linked List,Medium,68.0
2023-05-16,swap-nodes-in-pairs,24,Swap Nodes in Pairs,Medium,64.8
2023-05-17,maximum-twin-sum-of-a-linked-list,2130,Maximum Twin Sum of a Linked List,Medium,80.9
2023-05-18,minimum-number-of-vertices-to-reach-all-nodes,1557,Minimum Number of Vertices to Reach All Nodes,Medium,81.0
2023-05-19,is-graph-bipartite,785,Is Graph Bipartite?,Medium,56.0
2023-05-20,evaluate-division,399,Evaluate Division,Medium,61.9
2023-05-21,shortest-bridge,934,Shortest Bridge,Medium,57.8
2023-05-22,top-k-frequent-elements,347,Top K Frequent Elements,Medium,63.0
2023-05-23,kth-largest-element-in-a-stream,703,Kth Largest Element in a Stream,Easy,57.0
2023-05-24,maximum-subsequence-score,2542,Maximum Subsequence Score,Medium,53.7
2023-05-25,new-21-game,837,New 21 Game,Medium,45.0
2023-05-26,stone-game-ii,1140,Stone Game II,Medium,67.5
2023-05-27,stone-game-iii,1406,Stone Game III,Hard,63.9
2023-05-28,minimum-cost-to-cut-a-stick,1547,Minimum Cost to Cut a Stick,Hard,61.8
2023-05-29,design-parking-system,1603,Design Parking System,Easy,88.0
2023-05-30,design-hashset,705,Design HashSet,Easy,67.1
2023-05-31,design-underground-system,1396,Design Underground System,Medium,74.7
2023-06-01,shortest-path-in-binary-matrix,1091,Shortest Path in Binary Matrix,Medium,47.7
2023-06-02,detonate-the-maximum-bombs,2101,Detonate the Maximum Bombs,Medium,48.7
2023-06-03,time-needed-to-inform-all-employees,1376,Time Needed to Inform All Employees,Medium,60.0
2023-06-04,number-of-provinces,547,Number of Provinces,Medium,66.6
2023-06-05,check-if-it-is-a-straight-line,1232,Check If It Is a Straight Line,Easy,39.5
2023-06-06,can-make-arithmetic-progression-from-sequence,1502,Can Make Arithmetic Progression From Sequence,Easy,69.6
2023-06-07,minimum-flips-to-make-a-or-b-equal-to-c,1318,Minimum Flips to Make a OR b Equal to c,Medium,71.1
2023-06-08,count-negative-numbers-in-a-sorted-matrix,1351,Count Negative Numbers in a Sorted Matrix,Easy,77.4
2023-06-09,find-smallest-letter-greater-than-target,744,Find Smallest Letter Greater Than Target,Easy,52.4
2023-06-10,maximum-value-at-a-given-index-in-a-bounded-array,1802,Maximum Value at a Given Index in a Bounded Array,Medium,39.2
2023-06-11,snapshot-array,1146,Snapshot Array,Medium,36.9
2023-06-12,summary-ranges,228,Summary Ranges,Easy,51.0
2023-06-13,equal-row-and-column-pairs,2352,Equal Row and Column Pairs,Medium,70.4
2023-06-14,minimum-absolute-difference-in-bst,530,Minimum Absolute Difference in BST,Easy,58.4
